Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2011,15,Montgomery,0755,Takoma Park Middle School,All,Grade 7,Math,163,61.0,71,26.6,33,12.4,267,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,All,Grade 8,Math,189,70.0,48,17.8,33,12.2,270,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0755,Takoma Park Middle School,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,All,Grade 3,Reading,8,14.5,37,67.3,10,18.2,55,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,All,Grade 4,Reading,5,11.9,28,66.7,9,21.4,42,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,All,Grade 3,Math,16,29.1,30,54.5,9,16.4,55,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,All,Grade 4,Math,21,50.0,15,35.7,6,14.3,42,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0756,East Silver Spring Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 5,Science,25,17.1,73,50.0,48,32.9,146,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 3,Reading,13,11.4,86,75.4,15,13.2,114,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 4,Reading,66,43.7,68,45.0,17,11.3,151,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 5,Reading,102,68.5,35,23.5,12,8.1,149,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 3,Math,17,14.8,71,61.7,27,23.5,115,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 4,Math,77,51.0,54,35.8,20,13.2,151,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,All,Grade 5,Math,55,36.9,69,46.3,25,16.8,149,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0761,Pine Crest Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 5,Science,7,12.1,45,77.6,6,10.3,58,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 3,Reading,14,24.6,39,68.4,4,7.0,57,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 4,Reading,29,36.7,47,59.5,*,<= 5.0,79,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 5,Reading,49,83.1,8,13.6,*,<= 5.0,59,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 3,Math,18,31.6,34,59.6,5,8.8,57,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 4,Math,38,48.1,31,39.2,10,12.7,79,20111118
2011,15,Montgomery,0764,Woodlin Elementary,All,Grade 5,Math,22,37.3,31,52.5,6,10.2,59,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0764,Woodlin Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 5,Science,19,17.0,49,43.8,44,39.3,112,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 3,Reading,10,10.6,74,78.7,10,10.6,94,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 4,Reading,32,31.1,64,62.1,7,6.8,103,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 5,Reading,60,56.6,34,32.1,12,11.3,106,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 3,Math,35,36.5,50,52.1,11,11.5,96,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 4,Math,49,47.6,47,45.6,7,6.8,103,20111118
2011,15,Montgomery,0766,Oak View Elementary,All,Grade 5,Math,38,35.8,50,47.2,18,17.0,106,20111118
2011,15,Montgomery,0766,Oak View Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0766,Oak View Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0766,Oak View Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0766,Oak View Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 5,Science,*,<= 5.0,46,56.1,36,43.9,82,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 3,Reading,8,9.8,57,69.5,17,20.7,82,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 4,Reading,9,14.5,45,72.6,8,12.9,62,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 5,Reading,36,44.4,34,42.0,11,13.6,81,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 3,Math,17,20.7,52,63.4,13,15.9,82,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 4,Math,21,33.3,37,58.7,5,7.9,63,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,All,Grade 5,Math,7,8.5,49,59.8,26,31.7,82,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0767,Glen Haven Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 5,Science,8,7.0,80,70.2,26,22.8,114,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 3,Reading,35,28.5,81,65.9,7,5.7,123,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 4,Reading,35,32.4,66,61.1,7,6.5,108,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 5,Reading,79,69.3,32,28.1,*,<= 5.0,114,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 3,Math,64,52.0,50,40.7,9,7.3,123,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 4,Math,52,48.1,50,46.3,6,5.6,108,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,All,Grade 5,Math,29,25.4,71,62.3,14,12.3,114,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0769,Oakland Terrace Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 5,Science,13,11.9,42,38.5,54,49.5,109,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 3,Reading,23,20.7,70,63.1,18,16.2,111,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 4,Reading,25,25.5,57,58.2,16,16.3,98,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 5,Reading,49,44.1,49,44.1,13,11.7,111,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 3,Math,43,38.4,58,51.8,11,9.8,112,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 4,Math,36,36.4,42,42.4,21,21.2,99,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,All,Grade 5,Math,33,29.7,60,54.1,18,16.2,111,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0771,Rolling Terrace Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 5,Science,7,9.7,47,65.3,18,25.0,72,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 3,Reading,15,19.2,58,74.4,5,6.4,78,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 4,Reading,22,32.4,45,66.2,*,<= 5.0,68,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 5,Reading,53,73.6,18,25.0,*,<= 5.0,72,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 3,Math,31,40.3,44,57.1,*,<= 5.0,77,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 4,Math,39,57.4,28,41.2,*,<= 5.0,68,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,All,Grade 5,Math,22,30.6,49,68.1,*,<= 5.0,72,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0772,Viers Mill Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 5,Science,14,17.1,50,61.0,18,22.0,82,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 3,Reading,17,20.2,55,65.5,12,14.3,84,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 4,Reading,35,39.3,42,47.2,12,13.5,89,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 5,Reading,62,75.6,16,19.5,*,<= 5.0,82,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 3,Math,30,35.7,42,50.0,12,14.3,84,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 4,Math,42,47.2,40,44.9,7,7.9,89,20111118
2011,15,Montgomery,0773,Rock Creek Forest Elementary,All,Grade 5,Math,26,31.7,47,57.3,9,11.0,82,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 5,Science,*,<= 5.0,28,44.4,35,55.6,63,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 3,Reading,8,11.1,53,73.6,11,15.3,72,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 4,Reading,12,17.4,55,79.7,*,<= 5.0,69,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 5,Reading,25,41.7,32,53.3,*,<= 5.0,60,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 3,Math,16,22.2,44,61.1,12,16.7,72,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 4,Math,29,42.0,34,49.3,6,8.7,69,20111118
2011,15,Montgomery,0774,Highland Elementary,All,Grade 5,Math,11,18.3,43,71.7,6,10.0,60,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0774,Highland Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 8,Science,41,15.7,122,46.7,98,37.5,261,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 6,Reading,155,54.8,92,32.5,36,12.7,283,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 7,Reading,160,62.5,70,27.3,26,10.2,256,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 8,Reading,138,53.9,74,28.9,44,17.2,256,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 6,Math,122,43.1,104,36.7,57,20.1,283,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 7,Math,103,40.4,84,32.9,68,26.7,255,20111118
2011,15,Montgomery,0775,Eastern Middle School,All,Grade 8,Math,98,38.1,61,23.7,98,38.1,257,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 8,Reading,*,<= 5.0,4,36.4,7,63.6,11,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0775,Eastern Middle School,Modified,Grade 8,Math,*,<= 5.0,2,18.2,9,81.8,11,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 5,Science,*,<= 5.0,33,50.0,30,45.5,66,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 3,Reading,8,9.8,62,75.6,12,14.6,82,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 4,Reading,15,19.0,53,67.1,11,13.9,79,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 5,Reading,29,45.3,28,43.8,7,10.9,64,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 3,Math,23,27.7,48,57.8,12,14.5,83,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 4,Math,35,44.3,35,44.3,9,11.4,79,20111118
2011,15,Montgomery,0777,Weller Road Elementary,All,Grade 5,Math,10,15.6,45,70.3,9,14.1,64,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0777,Weller Road Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 8,Science,*,<= 5.0,118,63.8,63,34.1,185,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 6,Reading,43,33.3,55,42.6,31,24.0,129,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 7,Reading,72,48.3,58,38.9,19,12.8,149,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 8,Reading,79,43.2,70,38.3,34,18.6,183,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 6,Math,28,21.7,55,42.6,46,35.7,129,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 7,Math,35,23.3,86,57.3,29,19.3,150,20111118
2011,15,Montgomery,0778,Sligo Middle,All,Grade 8,Math,51,27.9,77,42.1,55,30.1,183,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0778,Sligo Middle,Modified,Grade 8,Math,1,10.0,3,30.0,6,60.0,10,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 5,Science,*,<= 5.0,38,37.3,61,59.8,102,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 3,Reading,10,9.3,73,67.6,25,23.1,108,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 4,Reading,21,19.8,64,60.4,21,19.8,106,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 5,Reading,33,34.4,54,56.3,9,9.4,96,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 3,Math,21,19.4,63,58.3,24,22.2,108,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 4,Math,34,31.8,57,53.3,16,15.0,107,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,All,Grade 5,Math,10,10.4,53,55.2,33,34.4,96,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0779,Sargent Shriver Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 5,Science,23,22.3,70,68.0,10,9.7,103,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 3,Reading,39,40.2,52,53.6,6,6.2,97,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 4,Reading,56,55.4,41,40.6,*,<= 5.0,101,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 5,Reading,86,82.7,15,14.4,*,<= 5.0,104,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 3,Math,49,50.5,46,47.4,*,<= 5.0,97,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 4,Math,74,73.3,26,25.7,*,<= 5.0,101,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,All,Grade 5,Math,55,52.9,48,46.2,*,<= 5.0,104,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0783,Kensington Parkwood Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 5,Science,*,<= 5.0,25,58.1,16,37.2,43,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 3,Reading,16,26.7,36,60.0,8,13.3,60,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 4,Reading,19,35.8,33,62.3,*,<= 5.0,53,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 5,Reading,23,60.5,13,34.2,2,5.3,38,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 3,Math,27,45.0,29,48.3,4,6.7,60,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 4,Math,28,53.8,17,32.7,7,13.5,52,20111118
2011,15,Montgomery,0784,Highland View Elementary,All,Grade 5,Math,8,21.1,22,57.9,8,21.1,38,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0784,Highland View Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 5,Science,*,<= 5.0,26,40.0,37,56.9,65,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 3,Reading,14,18.4,47,61.8,15,19.7,76,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 4,Reading,15,22.4,43,64.2,9,13.4,67,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 5,Reading,22,33.8,32,49.2,11,16.9,65,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 3,Math,15,19.7,41,53.9,20,26.3,76,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 4,Math,28,40.6,30,43.5,11,15.9,69,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,All,Grade 5,Math,6,9.2,39,60.0,20,30.8,65,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0786,Georgian Forest Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 8,Science,*,<= 5.0,117,48.0,122,50.0,244,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 6,Reading,88,36.2,118,48.6,37,15.2,243,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 7,Reading,87,33.5,132,50.8,41,15.8,260,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 8,Reading,80,33.5,104,43.5,55,23.0,239,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 6,Math,41,16.9,138,56.8,64,26.3,243,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 7,Math,27,10.4,139,53.5,94,36.2,260,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,All,Grade 8,Math,30,12.3,92,37.9,121,49.8,243,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 6,Reading,2,20.0,2,20.0,6,60.0,10,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 8,Reading,1,9.1,5,45.5,5,45.5,11,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 6,Math,*,<= 5.0,5,41.7,7,58.3,12,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0787,A. Mario Loiederman Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 5,Science,*,<= 5.0,42,62.7,24,35.8,67,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 3,Reading,11,17.7,47,75.8,4,6.5,62,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 4,Reading,11,18.6,43,72.9,5,8.5,59,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 5,Reading,33,49.3,31,46.3,*,<= 5.0,67,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 3,Math,12,19.7,43,70.5,6,9.8,61,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 4,Math,16,27.1,38,64.4,5,8.5,59,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,All,Grade 5,Math,14,21.2,46,69.7,6,9.1,66,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0788,Wheaton Woods Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,15,Montgomery,0790,Arcola Elementary,All,Grade 5,Science,*,<= 5.0,36,46.8,40,51.9,77,20111118
2011,15,Montgomery,0790,Arcola Elementary,All,Grade 3,Reading,15,16.5,58,63.7,18,19.8,91,20111118
2011,15,Montgomery,0790,Arcola Elementary,All,Grade 4,Reading,9,12.2,53,71.6,12,16.2,74,20111118
