Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1102,Mattaponi Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 8,Science,*,<= 5.0,145,53.3,126,46.3,272,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 6,Reading,31,23.8,72,55.4,27,20.8,130,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 7,Reading,50,18.6,123,45.7,96,35.7,269,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 8,Reading,75,27.5,120,44.0,78,28.6,273,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 6,Math,18,13.8,78,60.0,34,26.2,130,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 7,Math,*,<= 5.0,118,43.9,140,52.0,269,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,All,Grade 8,Math,20,7.4,81,30.0,169,62.6,270,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 7,Reading,*,<= 5.0,4,33.3,8,66.7,12,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 8,Reading,*,<= 5.0,2,18.2,9,81.8,11,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 7,Math,*,<= 5.0,4,26.7,11,73.3,15,20111104
2010,16,Prince George's,1104,Gwynn Park Middle School,Modified,Grade 8,Math,*,<= 5.0,1,10.0,9,90.0,10,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 5,Science,*,<= 5.0,49,53.3,39,42.4,92,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 3,Reading,5,6.4,60,76.9,13,16.7,78,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 4,Reading,14,18.2,50,64.9,13,16.9,77,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 5,Reading,39,43.3,36,40.0,15,16.7,90,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 6,Reading,37,32.5,63,55.3,14,12.3,114,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 3,Math,13,16.7,48,61.5,17,21.8,78,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 4,Math,25,32.5,46,59.7,6,7.8,77,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 5,Math,11,12.2,57,63.3,22,24.4,90,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,All,Grade 6,Math,28,24.6,51,44.7,35,30.7,114,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1105,Rosaryville Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 5,Science,*,<= 5.0,13,25.5,38,74.5,51,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 3,Reading,*,<= 5.0,23,51.1,22,48.9,45,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 4,Reading,6,14.6,18,43.9,17,41.5,41,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 5,Reading,9,19.1,22,46.8,16,34.0,47,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 6,Reading,11,23.9,21,45.7,14,30.4,46,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 3,Math,9,20.0,24,53.3,12,26.7,45,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 4,Math,13,31.7,15,36.6,13,31.7,41,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 5,Math,*,<= 5.0,28,59.6,18,38.3,47,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,All,Grade 6,Math,11,23.9,22,47.8,13,28.3,46,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 3,Reading,*,<= 5.0,3,15.0,17,85.0,20,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 4,Reading,*,<= 5.0,1,8.3,11,91.7,12,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 5,Reading,*,<= 5.0,3,20.0,12,80.0,15,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 6,Reading,3,14.3,6,28.6,12,57.1,21,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 3,Math,3,15.0,9,45.0,8,40.0,20,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 4,Math,1,8.3,1,8.3,10,83.3,12,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 5,Math,*,<= 5.0,5,33.3,10,66.7,15,20111104
2010,16,Prince George's,1201,Oxon Hill Elementary,Modified,Grade 6,Math,3,14.3,9,42.9,9,42.9,21,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 5,Science,*,<= 5.0,13,37.1,22,62.9,35,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 3,Reading,*,<= 5.0,17,73.9,6,26.1,23,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 4,Reading,3,11.5,16,61.5,7,26.9,26,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 5,Reading,8,22.2,16,44.4,12,33.3,36,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 6,Reading,6,15.0,23,57.5,11,27.5,40,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 3,Math,*,<= 5.0,15,65.2,8,34.8,23,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 4,Math,6,23.1,15,57.7,5,19.2,26,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 5,Math,*,<= 5.0,25,69.4,10,27.8,36,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,All,Grade 6,Math,3,7.5,21,52.5,16,40.0,40,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1204,Forest Heights Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 5,Science,*,<= 5.0,13,43.3,16,53.3,30,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 8,Science,*,<= 5.0,21,72.4,8,27.6,29,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 3,Reading,9,22.0,21,51.2,11,26.8,41,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 4,Reading,4,11.4,25,71.4,6,17.1,35,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 5,Reading,10,33.3,14,46.7,6,20.0,30,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 6,Reading,14,35.9,22,56.4,3,7.7,39,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 7,Reading,16,51.6,12,38.7,3,9.7,31,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 8,Reading,15,50.0,14,46.7,*,<= 5.0,30,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 3,Math,6,14.6,23,56.1,12,29.3,41,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 4,Math,7,20.0,23,65.7,5,14.3,35,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 5,Math,3,10.0,18,60.0,9,30.0,30,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 6,Math,10,25.6,25,64.1,4,10.3,39,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 7,Math,3,9.7,17,54.8,11,35.5,31,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,All,Grade 8,Math,7,23.3,15,50.0,8,26.7,30,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1206,John Hanson Montessori School,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 5,Science,*,<= 5.0,22,44.0,27,54.0,50,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 3,Reading,3,7.1,25,59.5,14,33.3,42,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 4,Reading,*,<= 5.0,33,73.3,10,22.2,45,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 5,Reading,9,18.0,29,58.0,12,24.0,50,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 6,Reading,15,24.2,35,56.5,12,19.4,62,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 3,Math,8,19.0,26,61.9,8,19.0,42,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 4,Math,9,20.0,25,55.6,11,24.4,45,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 5,Math,*,<= 5.0,30,60.0,20,40.0,50,20111104
2010,16,Prince George's,1208,Flintstone Elementary,All,Grade 6,Math,4,6.5,30,48.4,28,45.2,62,20111104
2010,16,Prince George's,1208,Flintstone Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1208,Flintstone Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1208,Flintstone Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1208,Flintstone Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 5,Science,*,<= 5.0,21,46.7,23,51.1,45,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 3,Reading,*,<= 5.0,29,59.2,18,36.7,49,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 4,Reading,9,20.0,31,68.9,5,11.1,45,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 5,Reading,18,40.9,23,52.3,3,6.8,44,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 6,Reading,21,38.9,26,48.1,7,13.0,54,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 3,Math,3,6.1,32,65.3,14,28.6,49,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 4,Math,13,28.9,27,60.0,5,11.1,45,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 5,Math,*,<= 5.0,29,65.9,14,31.8,44,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,All,Grade 6,Math,6,11.1,37,68.5,11,20.4,54,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1213,Fort Foote Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 5,Science,*,<= 5.0,10,28.6,25,71.4,35,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 3,Reading,3,7.3,27,65.9,11,26.8,41,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 4,Reading,2,5.7,21,60.0,12,34.3,35,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 5,Reading,12,33.3,14,38.9,10,27.8,36,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 6,Reading,10,24.4,21,51.2,10,24.4,41,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 3,Math,6,15.0,19,47.5,15,37.5,40,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 4,Math,8,22.9,21,60.0,6,17.1,35,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 5,Math,4,11.1,26,72.2,6,16.7,36,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,All,Grade 6,Math,5,12.2,28,68.3,8,19.5,41,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1214,Glassmanor Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 5,Science,*,<= 5.0,36,63.2,20,35.1,57,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 3,Reading,*,<= 5.0,22,64.7,12,35.3,34,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 4,Reading,4,8.5,26,55.3,17,36.2,47,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 5,Reading,19,33.3,33,57.9,5,8.8,57,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 3,Math,5,14.7,24,70.6,5,14.7,34,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 4,Math,14,29.8,24,51.1,9,19.1,47,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,All,Grade 5,Math,14,24.6,32,56.1,11,19.3,57,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1216,Samuel Chase Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 5,Science,6,8.6,37,52.9,27,38.6,70,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 3,Reading,25,27.5,51,56.0,15,16.5,91,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 4,Reading,12,19.4,42,67.7,8,12.9,62,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 5,Reading,39,55.7,24,34.3,7,10.0,70,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 6,Reading,32,39.5,34,42.0,15,18.5,81,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 3,Math,33,36.3,42,46.2,16,17.6,91,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 4,Math,26,41.9,34,54.8,*,<= 5.0,62,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 5,Math,10,14.5,50,72.5,9,13.0,69,20111104
2010,16,Prince George's,1218,Valley View Elementary,All,Grade 6,Math,22,27.2,48,59.3,11,13.6,81,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1218,Valley View Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 5,Science,*,<= 5.0,29,31.2,63,67.7,93,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 3,Reading,*,<= 5.0,47,68.1,19,27.5,69,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 4,Reading,*,<= 5.0,56,73.7,19,25.0,76,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 5,Reading,28,29.2,44,45.8,24,25.0,96,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 3,Math,9,13.0,38,55.1,22,31.9,69,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 4,Math,9,11.8,44,57.9,23,30.3,76,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,All,Grade 5,Math,*,<= 5.0,59,61.5,34,35.4,96,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1219,Barnaby Manor Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 5,Science,*,<= 5.0,32,80.0,7,17.5,40,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 3,Reading,4,8.3,30,62.5,14,29.2,48,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 4,Reading,*,<= 5.0,31,67.4,13,28.3,46,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 5,Reading,13,31.7,23,56.1,5,12.2,41,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 6,Reading,8,15.4,33,63.5,11,21.2,52,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 3,Math,8,16.7,28,58.3,12,25.0,48,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 4,Math,12,26.1,28,60.9,6,13.0,46,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 5,Math,3,7.3,32,78.0,6,14.6,41,20111104
2010,16,Prince George's,1221,Avalon Elementary,All,Grade 6,Math,6,11.5,29,55.8,17,32.7,52,20111104
2010,16,Prince George's,1221,Avalon Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1221,Avalon Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 5,Science,*,<= 5.0,19,31.1,42,68.9,61,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 3,Reading,5,6.8,46,62.2,23,31.1,74,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 4,Reading,4,6.6,46,75.4,11,18.0,61,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 5,Reading,13,20.6,34,54.0,16,25.4,63,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 6,Reading,19,27.5,42,60.9,8,11.6,69,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 3,Math,8,11.0,51,69.9,14,19.2,73,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 4,Math,17,27.9,36,59.0,8,13.1,61,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 5,Math,*,<= 5.0,33,52.4,29,46.0,63,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,All,Grade 6,Math,23,33.3,35,50.7,11,15.9,69,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1229,Apple Grove Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 5,Science,*,<= 5.0,25,58.1,18,41.9,43,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 3,Reading,3,8.8,20,58.8,11,32.4,34,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 4,Reading,4,9.8,26,63.4,11,26.8,41,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 5,Reading,19,45.2,14,33.3,9,21.4,42,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 6,Reading,9,39.1,10,43.5,4,17.4,23,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 3,Math,6,17.6,19,55.9,9,26.5,34,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 4,Math,6,14.6,22,53.7,13,31.7,41,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 5,Math,*,<= 5.0,33,78.6,7,16.7,42,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,All,Grade 6,Math,2,8.7,16,69.6,5,21.7,23,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1231,J. Frank Dent Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 5,Science,*,<= 5.0,18,42.9,22,52.4,42,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 3,Reading,7,15.9,25,56.8,12,27.3,44,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 4,Reading,9,18.0,29,58.0,12,24.0,50,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 5,Reading,4,9.8,22,53.7,15,36.6,41,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 6,Reading,12,23.5,22,43.1,17,33.3,51,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 3,Math,9,20.5,26,59.1,9,20.5,44,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 4,Math,16,32.0,24,48.0,10,20.0,50,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 5,Math,4,9.8,16,39.0,21,51.2,41,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,All,Grade 6,Math,7,13.7,31,60.8,13,25.5,51,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1233,Indian Queen Elementary,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,All,Grade 8,Science,*,<= 5.0,104,31.7,221,67.4,328,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,All,Grade 7,Reading,80,28.4,114,40.4,88,31.2,282,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,All,Grade 8,Reading,74,22.3,119,35.8,139,41.9,332,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,All,Grade 7,Math,15,5.4,111,39.9,152,54.7,278,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,All,Grade 8,Math,22,6.7,69,21.2,235,72.1,326,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,Modified,Grade 7,Reading,*,<= 5.0,3,13.0,20,87.0,23,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,Modified,Grade 8,Reading,*,<= 5.0,4,13.3,25,83.3,30,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,Modified,Grade 7,Math,*,<= 5.0,3,13.0,19,82.6,23,20111104
2010,16,Prince George's,1234,Oxon Hill Middle School,Modified,Grade 8,Math,*,<= 5.0,*,<= 5.0,24,92.3,26,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 5,Science,*,<= 5.0,21,38.2,34,61.8,55,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 3,Reading,3,5.4,32,57.1,21,37.5,56,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 4,Reading,5,7.4,39,57.4,24,35.3,68,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 5,Reading,11,20.0,30,54.5,14,25.5,55,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 6,Reading,7,11.9,36,61.0,16,27.1,59,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 3,Math,6,10.7,30,53.6,20,35.7,56,20111104
2010,16,Prince George's,1302,Columbia Park Elementary,All,Grade 4,Math,5,7.4,39,57.4,24,35.3,68,20111104
