Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type,Grade,Subject,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Tested Count,Create Date
2013,03,Baltimore County,0104,Edmondson Heights Elementary,All,Grade 3,Reading,*,<= 5.0,45,76.3,14,23.7,59,20131112
2013,03,Baltimore County,0104,Edmondson Heights Elementary,All,Grade 4,Reading,11,19.6,39,69.6,6,10.7,56,20131112
2013,03,Baltimore County,0104,Edmondson Heights Elementary,All,Grade 5,Reading,21,32.3,32,49.2,12,18.5,65,20131112
2013,03,Baltimore County,0104,Edmondson Heights Elementary,All,Grade 5,Science,*,<= 5.0,18,28.1,46,71.9,64,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 3,Math,5,6.2,49,60.5,27,33.3,81,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 4,Math,29,36.7,41,51.9,9,11.4,79,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 5,Math,7,7.4,56,58.9,32,33.7,95,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 3,Reading,10,12.5,46,57.5,24,30.0,80,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 4,Reading,11,13.9,59,74.7,9,11.4,79,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 5,Reading,33,35.1,42,44.7,19,20.2,94,20131112
2013,03,Baltimore County,0105,Johnnycake Elementary,All,Grade 5,Science,*,<= 5.0,25,26.9,68,73.1,93,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 3,Math,27,32.1,49,58.3,8,9.5,84,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 4,Math,39,41.9,52,55.9,*,<= 5.0,93,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 5,Math,17,16.3,73,70.2,14,13.5,104,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 3,Reading,17,20.2,58,69.0,9,10.7,84,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 4,Reading,17,18.3,68,73.1,8,8.6,93,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 5,Reading,57,54.8,42,40.4,*,<= 5.0,104,20131112
2013,03,Baltimore County,0112,Dogwood Elementary,All,Grade 5,Science,*,<= 5.0,66,63.5,33,31.7,104,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 3,Math,37,45.1,44,53.7,*,<= 5.0,82,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 4,Math,46,83.6,9,16.4,*,<= 5.0,55,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 5,Math,16,29.1,39,70.9,*,<= 5.0,55,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 3,Reading,38,46.3,43,52.4,*,<= 5.0,82,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 4,Reading,40,72.7,15,27.3,*,<= 5.0,55,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 5,Reading,52,94.5,*,<= 5.0,*,<= 5.0,55,20131112
2013,03,Baltimore County,0113,Chadwick Elementary,All,Grade 5,Science,6,10.9,38,69.1,11,20.0,55,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 3,Math,80,62.0,43,33.3,*,<= 5.0,129,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 4,Math,102,79.7,25,19.5,*,<= 5.0,128,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 5,Math,52,40.3,73,56.6,*,<= 5.0,129,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 3,Reading,79,61.7,47,36.7,*,<= 5.0,128,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 4,Reading,82,64.1,43,33.6,*,<= 5.0,128,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 5,Reading,106,82.2,23,17.8,*,<= 5.0,129,20131112
2013,03,Baltimore County,0115,Hillcrest Elementary,All,Grade 5,Science,27,20.9,85,65.9,17,13.2,129,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 3,Math,16,25.4,29,46.0,18,28.6,63,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 4,Math,24,44.4,28,51.9,*,<= 5.0,54,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 5,Math,13,18.1,46,63.9,13,18.1,72,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 3,Reading,7,11.1,39,61.9,17,27.0,63,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 4,Reading,13,24.5,35,66.0,5,9.4,53,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 5,Reading,40,55.6,24,33.3,8,11.1,72,20131112
2013,03,Baltimore County,0116,Woodbridge Elementary,All,Grade 5,Science,*,<= 5.0,40,56.3,28,39.4,71,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 6,Math,107,44.6,118,49.2,15,6.3,240,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 7,Math,84,31.1,156,57.8,30,11.1,270,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 8,Math,106,42.4,111,44.4,33,13.2,250,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 6,Reading,125,52.1,99,41.3,16,6.7,240,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 7,Reading,150,55.6,94,34.8,26,9.6,270,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 8,Reading,144,57.8,78,31.3,27,10.8,249,20131112
2013,03,Baltimore County,0151,Catonsville Middle,All,Grade 8,Science,28,11.2,190,75.7,33,13.1,251,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 6,Math,54,21.6,134,53.6,62,24.8,250,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 7,Math,22,9.2,126,52.5,92,38.3,240,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 8,Math,29,12.2,108,45.6,100,42.2,237,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 6,Reading,92,36.8,107,42.8,51,20.4,250,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 7,Reading,97,40.4,106,44.2,37,15.4,240,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 8,Reading,69,29.1,119,50.2,49,20.7,237,20131112
2013,03,Baltimore County,0155,Southwest Academy,All,Grade 8,Science,*,<= 5.0,152,65.2,80,34.3,233,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 3,Math,12,20.3,32,54.2,15,25.4,59,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 4,Math,28,31.1,51,56.7,11,12.2,90,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 5,Math,7,10.0,49,70.0,14,20.0,70,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 3,Reading,7,11.9,35,59.3,17,28.8,59,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 4,Reading,21,23.6,58,65.2,10,11.2,89,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 5,Reading,36,51.4,31,44.3,*,<= 5.0,70,20131112
2013,03,Baltimore County,0202,Randallstown Elementary,All,Grade 5,Science,*,<= 5.0,31,44.3,38,54.3,70,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 3,Math,4,5.1,42,53.2,33,41.8,79,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 4,Math,14,18.9,50,67.6,10,13.5,74,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 5,Math,6,7.1,44,51.8,35,41.2,85,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 3,Reading,*,<= 5.0,41,51.9,35,44.3,79,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 4,Reading,5,6.8,53,71.6,16,21.6,74,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 5,Reading,26,30.6,38,44.7,21,24.7,85,20131112
2013,03,Baltimore County,0204,Featherbed Lane Elementary,All,Grade 5,Science,*,<= 5.0,29,33.7,55,64.0,86,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 3,Math,10,13.2,42,55.3,24,31.6,76,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 4,Math,11,15.5,45,63.4,15,21.1,71,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 5,Math,6,8.7,36,52.2,27,39.1,69,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 3,Reading,4,5.3,54,71.1,18,23.7,76,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 4,Reading,9,12.7,56,78.9,6,8.5,71,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 5,Reading,28,40.6,33,47.8,8,11.6,69,20131112
2013,03,Baltimore County,0205,Woodmoor Elementary,All,Grade 5,Science,*,<= 5.0,31,44.3,39,55.7,70,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 3,Math,17,16.0,67,63.2,22,20.8,106,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 4,Math,24,28.6,53,63.1,7,8.3,84,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 5,Math,9,10.3,49,56.3,29,33.3,87,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 3,Reading,9,8.5,74,69.8,23,21.7,106,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 4,Reading,14,16.7,57,67.9,13,15.5,84,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 5,Reading,33,37.9,34,39.1,20,23.0,87,20131112
2013,03,Baltimore County,0206,Scotts Branch Elementary,All,Grade 5,Science,*,<= 5.0,24,27.3,64,72.7,88,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 3,Math,31,37.8,44,53.7,7,8.5,82,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 4,Math,35,44.9,36,46.2,7,9.0,78,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 5,Math,30,32.6,49,53.3,13,14.1,92,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 3,Reading,22,26.8,51,62.2,9,11.0,82,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 4,Reading,15,19.2,58,74.4,5,6.4,78,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 5,Reading,51,54.8,32,34.4,10,10.8,93,20131112
2013,03,Baltimore County,0207,Church Lane Elementary Technology,All,Grade 5,Science,*,<= 5.0,47,50.5,46,49.5,93,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 3,Math,9,16.7,28,51.9,17,31.5,54,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 4,Math,31,47.0,26,39.4,9,13.6,66,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 5,Math,7,12.3,32,56.1,18,31.6,57,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 3,Reading,6,11.1,33,61.1,15,27.8,54,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 4,Reading,14,21.2,36,54.5,16,24.2,66,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 5,Reading,13,22.8,22,38.6,22,38.6,57,20131112
2013,03,Baltimore County,0209,Hebbville Elementary,All,Grade 5,Science,*,<= 5.0,9,15.5,48,82.8,58,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 3,Math,6,14.0,28,65.1,9,20.9,43,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 4,Math,19,39.6,26,54.2,3,6.3,48,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 5,Math,3,7.9,18,47.4,17,44.7,38,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 3,Reading,8,18.6,27,62.8,8,18.6,43,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 4,Reading,8,16.7,36,75.0,4,8.3,48,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 5,Reading,14,36.8,17,44.7,7,18.4,38,20131112
2013,03,Baltimore County,0210,Powhatan Elementary,All,Grade 5,Science,*,<= 5.0,14,35.9,25,64.1,39,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 3,Math,6,10.5,35,61.4,16,28.1,57,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 4,Math,22,25.3,48,55.2,17,19.5,87,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 5,Math,8,10.0,43,53.8,29,36.3,80,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 3,Reading,4,7.0,31,54.4,22,38.6,57,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 4,Reading,7,8.0,59,67.8,21,24.1,87,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 5,Reading,25,31.3,32,40.0,23,28.8,80,20131112
2013,03,Baltimore County,0211,Winfield Elementary,All,Grade 5,Science,*,<= 5.0,32,39.5,48,59.3,81,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 3,Math,26,36.1,37,51.4,9,12.5,72,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 4,Math,26,37.1,34,48.6,10,14.3,70,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 5,Math,11,12.9,54,63.5,20,23.5,85,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 3,Reading,14,19.4,49,68.1,9,12.5,72,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 4,Reading,17,24.3,43,61.4,10,14.3,70,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 5,Reading,38,45.8,36,43.4,9,10.8,83,20131112
2013,03,Baltimore County,0213,Winand Elementary,All,Grade 5,Science,*,<= 5.0,38,45.8,43,51.8,83,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 3,Math,10,17.9,31,55.4,15,26.8,56,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 4,Math,26,43.3,24,40.0,10,16.7,60,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 5,Math,*,<= 5.0,31,56.4,22,40.0,55,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 3,Reading,4,7.1,36,64.3,16,28.6,56,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 4,Reading,10,16.7,44,73.3,6,10.0,60,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 5,Reading,21,38.2,20,36.4,14,25.5,55,20131112
2013,03,Baltimore County,0214,Hernwood Elementary,All,Grade 5,Science,*,<= 5.0,15,27.3,40,72.7,55,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 3,Math,19,28.4,45,67.2,*,<= 5.0,67,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 4,Math,18,26.5,45,66.2,5,7.4,68,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 5,Math,12,18.5,33,50.8,20,30.8,65,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 3,Reading,11,16.4,51,76.1,5,7.5,67,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 4,Reading,8,11.8,54,79.4,6,8.8,68,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 5,Reading,28,43.1,30,46.2,7,10.8,65,20131112
2013,03,Baltimore County,0216,Deer Park Elementary,All,Grade 5,Science,*,<= 5.0,25,39.1,38,59.4,64,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 3,Math,75,48.1,71,45.5,10,6.4,156,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 4,Math,87,64.0,49,36.0,*,<= 5.0,136,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 5,Math,41,35.7,71,61.7,*,<= 5.0,115,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 3,Reading,50,32.1,94,60.3,12,7.7,156,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 4,Reading,53,39.3,81,60.0,*,<= 5.0,135,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 5,Reading,80,69.6,31,27.0,*,<= 5.0,115,20131112
2013,03,Baltimore County,0217,New Town Elementary,All,Grade 5,Science,10,8.6,81,69.8,25,21.6,116,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 3,Math,14,17.3,55,67.9,12,14.8,81,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 4,Math,9,13.8,33,50.8,23,35.4,65,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 5,Math,*,<= 5.0,53,60.2,32,36.4,88,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 6,Math,3,7.3,13,31.7,25,61.0,41,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 7,Math,*,<= 5.0,16,44.4,20,55.6,36,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 8,Math,4,7.4,17,31.5,33,61.1,54,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 3,Reading,5,6.2,54,66.7,22,27.2,81,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 4,Reading,12,18.5,40,61.5,13,20.0,65,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 5,Reading,33,37.5,41,46.6,14,15.9,88,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 6,Reading,7,17.1,15,36.6,19,46.3,41,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 7,Reading,8,22.9,22,62.9,5,14.3,35,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 8,Reading,16,29.6,24,44.4,14,25.9,54,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 5,Science,*,<= 5.0,32,36.4,54,61.4,88,20131112
2013,03,Baltimore County,0218,Imagine Discovery Charter School,All,Grade 8,Science,*,<= 5.0,36,67.9,17,32.1,53,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 6,Math,*,<= 5.0,89,45.4,101,51.5,196,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 7,Math,*,<= 5.0,64,35.6,109,60.6,180,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 8,Math,14,7.1,73,37.1,110,55.8,197,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 6,Reading,39,19.8,97,49.2,61,31.0,197,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 7,Reading,44,24.6,85,47.5,50,27.9,179,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 8,Reading,32,16.2,98,49.7,67,34.0,197,20131112
2013,03,Baltimore County,0252,Old Court Middle,All,Grade 8,Science,*,<= 5.0,87,43.9,110,55.6,198,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 6,Math,*,<= 5.0,99,47.1,102,48.6,210,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 7,Math,*,<= 5.0,97,46.2,109,51.9,210,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 8,Math,17,7.6,88,39.5,118,52.9,223,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 6,Reading,32,15.2,105,49.8,74,35.1,211,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 7,Reading,41,19.5,99,47.1,70,33.3,210,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 8,Reading,55,24.8,99,44.6,68,30.6,222,20131112
2013,03,Baltimore County,0253,Woodlawn Middle,All,Grade 8,Science,*,<= 5.0,119,54.3,98,44.7,219,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 6,Math,88,23.5,221,58.9,66,17.6,375,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 7,Math,58,13.2,209,47.6,172,39.2,439,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 8,Math,62,15.2,179,44.0,166,40.8,407,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 6,Reading,155,41.2,171,45.5,50,13.3,376,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 7,Reading,181,41.2,189,43.1,69,15.7,439,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 8,Reading,146,35.8,175,42.9,87,21.3,408,20131112
2013,03,Baltimore County,0254,Deer Park Middle Magnet School,All,Grade 8,Science,*,<= 5.0,258,64.0,141,35.0,403,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 6,Math,15,11.4,66,50.0,51,38.6,132,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 7,Math,*,<= 5.0,81,50.0,79,48.8,162,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 8,Math,10,5.6,68,38.4,99,55.9,177,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 6,Reading,34,25.8,59,44.7,39,29.5,132,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 7,Reading,44,27.2,73,45.1,45,27.8,162,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 8,Reading,35,19.8,88,49.7,54,30.5,177,20131112
2013,03,Baltimore County,0256,Windsor Mill Middle,All,Grade 8,Science,*,<= 5.0,96,55.2,77,44.3,174,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 3,Math,18,32.1,29,51.8,9,16.1,56,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 4,Math,27,45.0,25,41.7,8,13.3,60,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 5,Math,14,23.3,36,60.0,10,16.7,60,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 3,Reading,14,25.5,26,47.3,15,27.3,55,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 4,Reading,12,20.0,39,65.0,9,15.0,60,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 5,Reading,32,53.3,17,28.3,11,18.3,60,20131112
2013,03,Baltimore County,0303,Bedford Elementary,All,Grade 5,Science,*,<= 5.0,33,55.0,26,43.3,60,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 3,Math,20,28.6,44,62.9,6,8.6,70,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 4,Math,49,59.8,31,37.8,*,<= 5.0,82,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 5,Math,23,31.1,41,55.4,10,13.5,74,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 3,Reading,13,18.6,52,74.3,5,7.1,70,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 4,Reading,32,39.0,50,61.0,*,<= 5.0,82,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 5,Reading,48,64.9,23,31.1,*,<= 5.0,74,20131112
2013,03,Baltimore County,0304,Wellwood International Elementary,All,Grade 5,Science,5,6.8,45,60.8,24,32.4,74,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 3,Math,15,20.0,40,53.3,20,26.7,75,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 4,Math,44,56.4,33,42.3,*,<= 5.0,78,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 5,Math,12,15.4,53,67.9,13,16.7,78,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 3,Reading,8,10.7,45,60.0,22,29.3,75,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 4,Reading,20,25.6,51,65.4,7,9.0,78,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 5,Reading,35,44.9,37,47.4,6,7.7,78,20131112
2013,03,Baltimore County,0307,Milbrook Elementary,All,Grade 5,Science,*,<= 5.0,46,58.2,30,38.0,79,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 3,Math,37,49.3,32,42.7,6,8.0,75,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 4,Math,54,58.7,30,32.6,8,8.7,92,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 5,Math,31,47.0,25,37.9,10,15.2,66,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 3,Reading,30,40.0,40,53.3,5,6.7,75,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 4,Reading,47,51.6,37,40.7,7,7.7,91,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 5,Reading,48,72.7,13,19.7,5,7.6,66,20131112
2013,03,Baltimore County,0308,Fort Garrison Elementary,All,Grade 5,Science,9,13.6,43,65.2,14,21.2,66,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 3,Math,45,71.4,18,28.6,*,<= 5.0,63,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 4,Math,48,78.7,12,19.7,*,<= 5.0,61,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 5,Math,32,50.8,26,41.3,5,7.9,63,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 3,Reading,31,49.2,32,50.8,*,<= 5.0,63,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 4,Reading,39,63.9,22,36.1,*,<= 5.0,61,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 5,Reading,51,81.0,9,14.3,*,<= 5.0,63,20131112
2013,03,Baltimore County,0310,Summit Park Elementary,All,Grade 5,Science,14,22.2,42,66.7,7,11.1,63,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 3,Math,74,49.3,71,47.3,*,<= 5.0,150,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 4,Math,94,63.5,49,33.1,*,<= 5.0,148,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 5,Math,38,28.6,85,63.9,10,7.5,133,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 3,Reading,39,26.0,98,65.3,13,8.7,150,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 4,Reading,53,36.1,80,54.4,14,9.5,147,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 5,Reading,84,63.2,46,34.6,*,<= 5.0,133,20131112
2013,03,Baltimore County,0311,Woodholme Elementary,All,Grade 5,Science,14,10.7,94,71.8,23,17.6,131,20131112
2013,03,Baltimore County,0352,Pikesville Middle,All,Grade 6,Math,55,19.8,127,45.7,96,34.5,278,20131112
2013,03,Baltimore County,0352,Pikesville Middle,All,Grade 7,Math,59,17.1,134,38.7,153,44.2,346,20131112
2013,03,Baltimore County,0352,Pikesville Middle,All,Grade 8,Math,61,19.7,106,34.2,143,46.1,310,20131112
