Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2015,15,Montgomery,0511,Cashell Elementary,English/Language Arts Grade 5,40,*,<= 5.0,5,12.5,11,27.5,22,55,*,<= 5.0,20160108
2015,15,Montgomery,0511,Cashell Elementary,Mathematics Grade 3,45,*,<= 5.0,7,15.6,17,37.8,19,42.2,*,<= 5.0,20160108
2015,15,Montgomery,0511,Cashell Elementary,Mathematics Grade 4,49,*,<= 5.0,8,16.3,10,20.4,28,57.1,*,<= 5.0,20160108
2015,15,Montgomery,0511,Cashell Elementary,Mathematics Grade 5,40,*,<= 5.0,6,15,18,45,15,37.5,*,<= 5.0,20160108
2015,15,Montgomery,0512,Greenwood Elementary,English/Language Arts Grade 3,94,*,<= 5.0,19,20.2,24,25.5,45,47.9,*,<= 5.0,20160108
2015,15,Montgomery,0512,Greenwood Elementary,English/Language Arts Grade 4,84,5,6,7,8.3,19,22.6,41,48.8,12,14.3,20160108
2015,15,Montgomery,0512,Greenwood Elementary,English/Language Arts Grade 5,95,5,5.3,8,8.4,24,25.3,55,57.9,*,<= 5.0,20160108
2015,15,Montgomery,0512,Greenwood Elementary,Mathematics Grade 3,94,*,<= 5.0,9,9.6,32,34,46,48.9,6,6.4,20160108
2015,15,Montgomery,0512,Greenwood Elementary,Mathematics Grade 4,84,*,<= 5.0,19,22.6,24,28.6,39,46.4,*,<= 5.0,20160108
2015,15,Montgomery,0512,Greenwood Elementary,Mathematics Grade 5,95,*,<= 5.0,20,21.1,38,40,30,31.6,*,<= 5.0,20160108
2015,15,Montgomery,0513,Belmont Elementary,English/Language Arts Grade 3,50,5,10,4,8,12,24,25,50,4,8,20160108
2015,15,Montgomery,0513,Belmont Elementary,English/Language Arts Grade 4,50,*,<= 5.0,4,8,8,16,31,62,6,12,20160108
2015,15,Montgomery,0513,Belmont Elementary,English/Language Arts Grade 5,52,*,<= 5.0,7,13.5,15,28.8,24,46.2,5,9.6,20160108
2015,15,Montgomery,0513,Belmont Elementary,Mathematics Grade 3,50,3,6,5,10,14,28,21,42,7,14,20160108
2015,15,Montgomery,0513,Belmont Elementary,Mathematics Grade 4,50,3,6,6,12,13,26,26,52,*,<= 5.0,20160108
2015,15,Montgomery,0513,Belmont Elementary,Mathematics Grade 5,52,*,<= 5.0,13,25,12,23.1,22,42.3,3,5.8,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,English/Language Arts Grade 3,97,25,25.8,22,22.7,14,14.4,35,36.1,*,<= 5.0,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,English/Language Arts Grade 4,85,7,8.2,19,22.4,22,25.9,33,38.8,*,<= 5.0,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,English/Language Arts Grade 5,75,8,10.7,20,26.7,24,32,20,26.7,*,<= 5.0,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,Mathematics Grade 3,98,12,12.2,24,24.5,28,28.6,29,29.6,5,5.1,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,Mathematics Grade 4,85,10,11.8,23,27.1,26,30.6,25,29.4,*,<= 5.0,20160108
2015,15,Montgomery,0514,Judith A. Resnik Elementary,Mathematics Grade 5,75,11,14.7,25,33.3,24,32,14,18.7,*,<= 5.0,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,English/Language Arts Grade 3,117,23,19.7,19,16.2,23,19.7,50,42.7,*,<= 5.0,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,English/Language Arts Grade 4,97,8,8.2,16,16.5,28,28.9,40,41.2,5,5.2,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,English/Language Arts Grade 5,92,7,7.6,11,12,30,32.6,38,41.3,6,6.5,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,Mathematics Grade 3,119,12,10.1,20,16.8,22,18.5,52,43.7,13,10.9,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,Mathematics Grade 4,98,6,6.1,25,25.5,29,29.6,38,38.8,*,<= 5.0,20160108
2015,15,Montgomery,0517,Sligo Creek Elementary,Mathematics Grade 5,93,7,7.5,24,25.8,33,35.5,19,20.4,10,10.8,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,English/Language Arts Grade 3,57,10,17.5,6,10.5,17,29.8,21,36.8,3,5.3,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,English/Language Arts Grade 4,68,4,5.9,9,13.2,18,26.5,32,47.1,5,7.4,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,English/Language Arts Grade 5,70,7,10,14,20,17,24.3,32,45.7,*,<= 5.0,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,Mathematics Grade 3,57,*,<= 5.0,12,21.1,15,26.3,23,40.4,5,8.8,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,Mathematics Grade 4,68,4,5.9,12,17.6,20,29.4,30,44.1,*,<= 5.0,20160108
2015,15,Montgomery,0518,Brooke Grove Elementary,Mathematics Grade 5,70,6,8.6,17,24.3,23,32.9,21,30,*,<= 5.0,20160108
2015,15,Montgomery,0521,Shady Grove Middle,Algebra 1,128,*,<= 5.0,21,16.4,46,35.9,56,43.8,*,<= 5.0,20160108
2015,15,Montgomery,0521,Shady Grove Middle,English/Language Arts Grade 6,186,15,8.1,31,16.7,67,36,65,34.9,*,<= 5.0,20160108
2015,15,Montgomery,0521,Shady Grove Middle,English/Language Arts Grade 7,185,20,10.8,34,18.4,38,20.5,70,37.8,23,12.4,20160108
2015,15,Montgomery,0521,Shady Grove Middle,English/Language Arts Grade 8,197,25,12.7,33,16.8,43,21.8,76,38.6,20,10.2,20160108
2015,15,Montgomery,0521,Shady Grove Middle,Mathematics Grade 6,185,14,7.6,52,28.1,60,32.4,58,31.4,*,<= 5.0,20160108
2015,15,Montgomery,0521,Shady Grove Middle,Mathematics Grade 7,162,15,9.3,55,34,63,38.9,28,17.3,*,<= 5.0,20160108
2015,15,Montgomery,0521,Shady Grove Middle,Mathematics Grade 8,97,30,30.9,24,24.7,5,5.2,34,35.1,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,Algebra 1,201,*,<= 5.0,23,11.4,55,27.4,118,58.7,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,Algebra 2,11,*,<= 5.0,1,9.1,1,9.1,9,81.8,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,English/Language Arts Grade 6,330,22,6.7,46,13.9,120,36.4,134,40.6,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,English/Language Arts Grade 7,333,29,8.7,34,10.2,82,24.6,148,44.4,40,12,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,English/Language Arts Grade 8,316,36,11.4,51,16.1,73,23.1,131,41.5,25,7.9,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,Mathematics Grade 6,336,20,6,58,17.3,114,33.9,133,39.6,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,Mathematics Grade 7,261,21,8,53,20.3,127,48.7,58,22.2,*,<= 5.0,20160108
2015,15,Montgomery,0522,Lakelands Park Middle,Mathematics Grade 8,188,42,22.3,43,22.9,21,11.2,71,37.8,11,5.9,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,English/Language Arts Grade 3,164,16,9.8,20,12.2,32,19.5,81,49.4,15,9.1,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,English/Language Arts Grade 4,161,*,<= 5.0,17,10.6,42,26.1,68,42.2,27,16.8,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,English/Language Arts Grade 5,178,*,<= 5.0,13,7.3,37,20.8,111,62.4,11,6.2,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,Mathematics Grade 3,167,*,<= 5.0,23,13.8,31,18.6,70,41.9,36,21.6,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,Mathematics Grade 4,163,*,<= 5.0,26,16,44,27,76,46.6,15,9.2,20160108
2015,15,Montgomery,0523,Spark M. Matsunaga Elementary School,Mathematics Grade 5,179,*,<= 5.0,28,15.6,45,25.1,70,39.1,32,17.9,20160108
2015,15,Montgomery,0545,Watkins Mill High,Algebra 1,166,50,30.1,91,54.8,24,14.5,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0545,Watkins Mill High,Algebra 2,195,43,22.1,67,34.4,57,29.2,28,14.4,*,<= 5.0,20160108
2015,15,Montgomery,0545,Watkins Mill High,English/Language Arts Grade 10,270,89,33,74,27.4,52,19.3,47,17.4,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,English/Language Arts Grade 3,85,21,24.7,16,18.8,18,21.2,30,35.3,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,English/Language Arts Grade 4,88,20,22.7,19,21.6,24,27.3,21,23.9,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,English/Language Arts Grade 5,85,8,9.4,22,25.9,32,37.6,23,27.1,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,Mathematics Grade 3,86,14,16.3,21,24.4,21,24.4,28,32.6,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,Mathematics Grade 4,89,8,9,30,33.7,24,27,26,29.2,*,<= 5.0,20160108
2015,15,Montgomery,0546,Goshen Elementary,Mathematics Grade 5,86,9,10.5,35,40.7,28,32.6,14,16.3,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,English/Language Arts Grade 3,67,20,29.9,18,26.9,13,19.4,15,22.4,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,English/Language Arts Grade 4,85,9,10.6,13,15.3,29,34.1,30,35.3,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,English/Language Arts Grade 5,73,14,19.2,17,23.3,21,28.8,21,28.8,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,Mathematics Grade 3,67,9,13.4,22,32.8,27,40.3,8,11.9,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,Mathematics Grade 4,85,13,15.3,28,32.9,21,24.7,21,24.7,*,<= 5.0,20160108
2015,15,Montgomery,0549,Flower Hill Elementary,Mathematics Grade 5,73,21,28.8,24,32.9,14,19.2,14,19.2,*,<= 5.0,20160108
2015,15,Montgomery,0551,Gaithersburg High,Algebra 1,226,58,25.7,117,51.8,43,19,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0551,Gaithersburg High,Algebra 2,248,70,28.2,86,34.7,61,24.6,31,12.5,*,<= 5.0,20160108
2015,15,Montgomery,0551,Gaithersburg High,English/Language Arts Grade 10,364,94,25.8,78,21.4,82,22.5,91,25,19,5.2,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,English/Language Arts Grade 3,45,10,22.2,15,33.3,10,22.2,10,22.2,*,<= 5.0,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,English/Language Arts Grade 4,46,7,15.2,10,21.7,16,34.8,12,26.1,*,<= 5.0,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,English/Language Arts Grade 5,37,5,13.5,6,16.2,20,54.1,5,13.5,*,<= 5.0,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,Mathematics Grade 3,45,8,17.8,16,35.6,14,31.1,5,11.1,*,<= 5.0,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,Mathematics Grade 4,47,3,6.4,14,29.8,15,31.9,15,31.9,*,<= 5.0,20160108
2015,15,Montgomery,0552,Washington Grove Elementary,Mathematics Grade 5,37,6,16.2,15,40.5,7,18.9,9,24.3,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,English/Language Arts Grade 3,119,51,42.9,32,26.9,28,23.5,8,6.7,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,English/Language Arts Grade 4,85,19,22.4,25,29.4,23,27.1,18,21.2,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,English/Language Arts Grade 5,102,28,27.5,36,35.3,25,24.5,13,12.7,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,Mathematics Grade 3,119,49,41.2,38,31.9,23,19.3,8,6.7,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,Mathematics Grade 4,85,24,28.2,37,43.5,19,22.4,5,5.9,*,<= 5.0,20160108
2015,15,Montgomery,0553,Gaithersburg Elementary,Mathematics Grade 5,102,42,41.2,42,41.2,15,14.7,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,Algebra 1,106,*,<= 5.0,13,12.3,34,32.1,57,53.8,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,English/Language Arts Grade 6,260,54,20.8,63,24.2,93,35.8,45,17.3,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,English/Language Arts Grade 7,227,55,24.2,46,20.3,54,23.8,66,29.1,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,English/Language Arts Grade 8,250,61,24.4,45,18,59,23.6,78,31.2,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,Mathematics Grade 6,263,40,15.2,88,33.5,77,29.3,56,21.3,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,Mathematics Grade 7,211,41,19.4,77,36.5,70,33.2,23,10.9,*,<= 5.0,20160108
2015,15,Montgomery,0554,Gaithersburg Middle,Mathematics Grade 8,171,89,52,43,25.1,17,9.9,20,11.7,*,<= 5.0,20160108
2015,15,Montgomery,0555,Rosemont Elementary,English/Language Arts Grade 3,88,27,30.7,13,14.8,23,26.1,25,28.4,*,<= 5.0,20160108
2015,15,Montgomery,0555,Rosemont Elementary,English/Language Arts Grade 4,66,11,16.7,12,18.2,24,36.4,14,21.2,5,7.6,20160108
2015,15,Montgomery,0555,Rosemont Elementary,English/Language Arts Grade 5,64,7,10.9,13,20.3,20,31.3,23,35.9,*,<= 5.0,20160108
2015,15,Montgomery,0555,Rosemont Elementary,Mathematics Grade 3,88,14,15.9,25,28.4,22,25,26,29.5,*,<= 5.0,20160108
2015,15,Montgomery,0555,Rosemont Elementary,Mathematics Grade 4,65,12,18.5,23,35.4,16,24.6,12,18.5,*,<= 5.0,20160108
2015,15,Montgomery,0555,Rosemont Elementary,Mathematics Grade 5,65,8,12.3,21,32.3,22,33.8,14,21.5,*,<= 5.0,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,English/Language Arts Grade 3,60,22,36.7,11,18.3,9,15,17,28.3,*,<= 5.0,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,English/Language Arts Grade 4,66,8,12.1,8,12.1,23,34.8,23,34.8,4,6.1,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,English/Language Arts Grade 5,59,6,10.2,23,39,20,33.9,10,16.9,*,<= 5.0,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,Mathematics Grade 3,62,17,27.4,14,22.6,18,29,10,16.1,*,<= 5.0,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,Mathematics Grade 4,68,5,7.4,15,22.1,19,27.9,26,38.2,*,<= 5.0,20160108
2015,15,Montgomery,0556,Mill Creek Towne Elementary,Mathematics Grade 5,60,8,13.3,33,55,12,20,6,10,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,Algebra 1,87,8,9.2,32,36.8,29,33.3,18,20.7,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,English/Language Arts Grade 6,215,50,23.3,68,31.6,69,32.1,27,12.6,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,English/Language Arts Grade 7,201,81,40.3,48,23.9,44,21.9,27,13.4,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,English/Language Arts Grade 8,189,72,38.1,40,21.2,44,23.3,32,16.9,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,Mathematics Grade 6,232,66,28.4,82,35.3,61,26.3,22,9.5,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,Mathematics Grade 7,186,53,28.5,82,44.1,45,24.2,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0557,Montgomery Village Middle School,Mathematics Grade 8,131,59,45,35,26.7,18,13.7,17,13,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,English/Language Arts Grade 3,116,24,20.7,36,31,29,25,27,23.3,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,English/Language Arts Grade 4,98,18,18.4,29,29.6,24,24.5,23,23.5,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,English/Language Arts Grade 5,105,14,13.3,29,27.6,36,34.3,26,24.8,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,Mathematics Grade 3,117,22,18.8,30,25.6,32,27.4,32,27.4,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,Mathematics Grade 4,98,17,17.3,34,34.7,29,29.6,15,15.3,*,<= 5.0,20160108
2015,15,Montgomery,0558,Whetstone Elementary,Mathematics Grade 5,105,18,17.1,51,48.6,27,25.7,8,7.6,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,English/Language Arts Grade 3,61,22,36.1,13,21.3,17,27.9,8,13.1,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,English/Language Arts Grade 4,73,9,12.3,26,35.6,16,21.9,19,26,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,English/Language Arts Grade 5,71,11,15.5,14,19.7,26,36.6,19,26.8,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,Mathematics Grade 3,62,11,17.7,15,24.2,17,27.4,18,29,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,Mathematics Grade 4,75,7,9.3,28,37.3,24,32,15,20,*,<= 5.0,20160108
2015,15,Montgomery,0559,Brown Station Elementary,Mathematics Grade 5,72,8,11.1,21,29.2,27,37.5,15,20.8,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,English/Language Arts Grade 3,106,39,36.8,29,27.4,17,16,20,18.9,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,English/Language Arts Grade 4,99,31,31.3,26,26.3,30,30.3,11,11.1,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,English/Language Arts Grade 5,100,30,30,21,21,27,27,22,22,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,Mathematics Grade 3,106,32,30.2,27,25.5,29,27.4,16,15.1,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,Mathematics Grade 4,99,23,23.2,38,38.4,21,21.2,16,16.2,*,<= 5.0,20160108
2015,15,Montgomery,0561,Watkins Mill Elementary,Mathematics Grade 5,100,25,25,37,37,25,25,13,13,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,Algebra 1,88,*,<= 5.0,11,12.5,24,27.3,52,59.1,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,English/Language Arts Grade 6,188,31,16.5,43,22.9,55,29.3,58,30.9,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,English/Language Arts Grade 7,180,19,10.6,37,20.6,50,27.8,61,33.9,13,7.2,20160108
2015,15,Montgomery,0562,Redland Middle,English/Language Arts Grade 8,153,14,9.2,32,20.9,44,28.8,59,38.6,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,Mathematics Grade 6,186,19,10.2,50,26.9,59,31.7,56,30.1,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,Mathematics Grade 7,144,14,9.7,48,33.3,62,43.1,20,13.9,*,<= 5.0,20160108
2015,15,Montgomery,0562,Redland Middle,Mathematics Grade 8,99,23,23.2,29,29.3,16,16.2,30,30.3,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,English/Language Arts Grade 3,96,33,34.4,27,28.1,22,22.9,14,14.6,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,English/Language Arts Grade 4,81,12,14.8,29,35.8,22,27.2,18,22.2,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,English/Language Arts Grade 5,76,13,17.1,14,18.4,23,30.3,25,32.9,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,Mathematics Grade 3,97,13,13.4,31,32,29,29.9,24,24.7,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,Mathematics Grade 4,82,11,13.4,37,45.1,27,32.9,7,8.5,*,<= 5.0,20160108
2015,15,Montgomery,0563,Summit Hall Elementary,Mathematics Grade 5,79,13,16.5,35,44.3,23,29.1,8,10.1,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,English/Language Arts Grade 3,110,51,46.4,24,21.8,21,19.1,13,11.8,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,English/Language Arts Grade 4,104,21,20.2,39,37.5,26,25,17,16.3,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,English/Language Arts Grade 5,101,23,22.8,38,37.6,18,17.8,21,20.8,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,Mathematics Grade 3,112,36,32.1,43,38.4,20,17.9,13,11.6,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,Mathematics Grade 4,105,18,17.1,54,51.4,25,23.8,8,7.6,*,<= 5.0,20160108
2015,15,Montgomery,0564,South Lake Elementary,Mathematics Grade 5,103,31,30.1,38,36.9,23,22.3,11,10.7,*,<= 5.0,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,English/Language Arts Grade 3,58,19,32.8,15,25.9,9,15.5,15,25.9,*,<= 5.0,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,English/Language Arts Grade 4,63,12,19,17,27,16,25.4,18,28.6,*,<= 5.0,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,English/Language Arts Grade 5,70,12,17.1,11,15.7,25,35.7,21,30,*,<= 5.0,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,Mathematics Grade 3,58,8,13.8,19,32.8,17,29.3,11,19,3,5.2,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,Mathematics Grade 4,63,8,12.7,24,38.1,17,27,13,20.6,*,<= 5.0,20160108
2015,15,Montgomery,0565,Sequoyah Elementary,Mathematics Grade 5,70,11,15.7,23,32.9,26,37.1,9,12.9,*,<= 5.0,20160108
2015,15,Montgomery,0566,Fields Road Elementary,English/Language Arts Grade 3,69,13,18.8,13,18.8,20,29,22,31.9,*,<= 5.0,20160108
2015,15,Montgomery,0566,Fields Road Elementary,English/Language Arts Grade 4,65,*,<= 5.0,11,16.9,13,20,28,43.1,10,15.4,20160108
2015,15,Montgomery,0566,Fields Road Elementary,English/Language Arts Grade 5,66,12,18.2,17,25.8,20,30.3,15,22.7,*,<= 5.0,20160108
2015,15,Montgomery,0566,Fields Road Elementary,Mathematics Grade 3,69,12,17.4,12,17.4,19,27.5,20,29,6,8.7,20160108
2015,15,Montgomery,0566,Fields Road Elementary,Mathematics Grade 4,65,5,7.7,12,18.5,17,26.2,28,43.1,*,<= 5.0,20160108
2015,15,Montgomery,0566,Fields Road Elementary,Mathematics Grade 5,67,12,17.9,23,34.3,13,19.4,17,25.4,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,English/Language Arts Grade 3,98,24,24.5,22,22.4,26,26.5,24,24.5,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,English/Language Arts Grade 4,67,14,20.9,19,28.4,22,32.8,12,17.9,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,English/Language Arts Grade 5,84,14,16.7,27,32.1,21,25,21,25,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,Mathematics Grade 3,98,23,23.5,29,29.6,30,30.6,14,14.3,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,Mathematics Grade 4,70,30,42.9,28,40,12,17.1,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0568,Stedwick Elementary,Mathematics Grade 5,85,24,28.2,37,43.5,20,23.5,*,<= 5.0,*,<= 5.0,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,English/Language Arts Grade 3,92,18,19.6,16,17.4,28,30.4,25,27.2,5,5.4,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,English/Language Arts Grade 4,88,11,12.5,20,22.7,25,28.4,24,27.3,8,9.1,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,English/Language Arts Grade 5,83,5,6,20,24.1,32,38.6,26,31.3,*,<= 5.0,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,Mathematics Grade 3,93,12,12.9,22,23.7,32,34.4,20,21.5,7,7.5,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,Mathematics Grade 4,88,14,15.9,21,23.9,35,39.8,15,17,*,<= 5.0,20160108
2015,15,Montgomery,0569,Strawberry Knoll Elementary,Mathematics Grade 5,83,7,8.4,19,22.9,30,36.1,25,30.1,*,<= 5.0,20160108
2015,15,Montgomery,0570,Diamond Elementary,English/Language Arts Grade 3,97,9,9.3,10,10.3,17,17.5,51,52.6,10,10.3,20160108
2015,15,Montgomery,0570,Diamond Elementary,English/Language Arts Grade 4,104,*,<= 5.0,13,12.5,32,30.8,47,45.2,8,7.7,20160108
2015,15,Montgomery,0570,Diamond Elementary,English/Language Arts Grade 5,94,*,<= 5.0,8,8.5,25,26.6,53,56.4,*,<= 5.0,20160108
2015,15,Montgomery,0570,Diamond Elementary,Mathematics Grade 3,99,*,<= 5.0,9,9.1,16,16.2,48,48.5,22,22.2,20160108
2015,15,Montgomery,0570,Diamond Elementary,Mathematics Grade 4,106,*,<= 5.0,20,18.9,34,32.1,46,43.4,*,<= 5.0,20160108
2015,15,Montgomery,0570,Diamond Elementary,Mathematics Grade 5,94,5,5.3,22,23.4,24,25.5,34,36.2,9,9.6,20160108
2015,15,Montgomery,0601,Potomac Elementary,English/Language Arts Grade 3,74,4,5.4,12,16.2,11,14.9,34,45.9,13,17.6,20160108
2015,15,Montgomery,0601,Potomac Elementary,English/Language Arts Grade 4,95,*,<= 5.0,*,<= 5.0,21,22.1,49,51.6,20,21.1,20160108
2015,15,Montgomery,0601,Potomac Elementary,English/Language Arts Grade 5,96,*,<= 5.0,6,6.3,16,16.7,53,55.2,19,19.8,20160108
2015,15,Montgomery,0601,Potomac Elementary,Mathematics Grade 3,74,*,<= 5.0,6,8.1,13,17.6,39,52.7,15,20.3,20160108
2015,15,Montgomery,0601,Potomac Elementary,Mathematics Grade 4,97,*,<= 5.0,10,10.3,23,23.7,48,49.5,14,14.4,20160108
2015,15,Montgomery,0601,Potomac Elementary,Mathematics Grade 5,96,*,<= 5.0,11,11.5,18,18.8,49,51,15,15.6,20160108
2015,15,Montgomery,0602,Winston Churchill High,Algebra 1,91,*,<= 5.0,24,26.4,39,42.9,24,26.4,*,<= 5.0,20160108
